2013-12-19 20:55:08,21.88, 287AA2270500003A 
2013-12-19 21:00:06,24.94, 287AA2270500003A 
2013-12-19 21:05:08,24.75, 287AA2270500003A 
2013-12-19 21:10:07,24.75, 287AA2270500003A 
2013-12-19 21:15:07,24.75, 287AA2270500003A 
2013-12-19 21:20:08,24.75, 287AA2270500003A 
2013-12-19 21:25:08,24.81, 287AA2270500003A 
2013-12-19 21:30:07,22.56, 287AA2270500003A 
2013-12-19 21:35:07,22.75, 287AA2270500003A 
2013-12-19 21:40:07,22.81, 287AA2270500003A 
2013-12-19 21:45:07,22.81, 287AA2270500003A 
2013-12-19 21:50:08,22.88, 287AA2270500003A 
2013-12-19 21:55:08,22.88, 287AA2270500003A 
2013-12-19 22:00:08,22.88, 287AA2270500003A 
2013-12-19 22:05:07,22.88, 287AA2270500003A 
2013-12-19 22:10:07,22.88, 287AA2270500003A 
2013-12-19 22:15:07,22.94, 287AA2270500003A 
2013-12-19 22:20:08,22.88, 287AA2270500003A 
2013-12-19 22:25:08,22.88, 287AA2270500003A 
2013-12-19 22:30:08,22.94, 287AA2270500003A 
2013-12-19 22:35:07,22.94, 287AA2270500003A 
2013-12-19 22:40:07,22.94, 287AA2270500003A 
2013-12-19 22:45:08,22.88, 287AA2270500003A 
2013-12-19 22:50:08,23.00, 287AA2270500003A 
2013-12-19 22:55:08,23.00, 287AA2270500003A 
2013-12-19 23:00:08,23.00, 287AA2270500003A 
2013-12-19 23:05:07,23.00, 287AA2270500003A 
2013-12-19 23:10:07,23.06, 287AA2270500003A 
2013-12-19 23:15:07,23.06, 287AA2270500003A 
2013-12-19 23:20:07,23.12, 287AA2270500003A 
2013-12-19 23:25:08,23.06, 287AA2270500003A 
2013-12-19 23:30:08,23.06, 287AA2270500003A 
2013-12-19 23:35:08,23.12, 287AA2270500003A 
2013-12-19 23:40:07,23.12, 287AA2270500003A 
2013-12-19 23:45:08,23.12, 287AA2270500003A 
2013-12-19 23:50:07,23.12, 287AA2270500003A 
2013-12-19 23:55:08,23.19, 287AA2270500003A 
2013-12-20 00:00:08,23.19, 287AA2270500003A 
2013-12-20 00:05:08,23.19, 287AA2270500003A 
2013-12-20 00:10:08,23.25, 287AA2270500003A 
2013-12-20 00:15:07,23.25, 287AA2270500003A 
2013-12-20 00:20:07,23.25, 287AA2270500003A 
2013-12-20 00:25:07,23.25, 287AA2270500003A 
2013-12-20 00:30:08,23.25, 287AA2270500003A 
